date,XA,XB,XC,XD,XE,XF,XG,XH,XJ,XK,XL,XM,XN,XP,XQ,XR,XS,XT,XU,XV,XW,XY,XZ,ZA,ZB,ZC,ZD,ZE,ZF,ZG
2020-03-10 11:50,277.45,173.97,212.775,153.635,152.43,189.29,173.09,154.78,216.23,196.41,99.84,145.115,103.965,98.11,94.82,135.51,83.255,114.51,115.42,271.53,116.37,116.21,81.38,78.305,30.6,38.02,51.65,50.715,54.41,47.2
2020-03-10 11:55,277.35,175.0,213.55,154.08,152.86,190.055,173.685,155.015,215.97,196.45,99.81,145.29,104.385,98.36,95.27,135.99,83.705,114.59,115.24,272.69,116.66,116.43,81.27,78.35,30.6,38.085,51.605,50.79,54.53,47.44
2020-03-10 12:00,279.1,175.355,215.2,154.85,154.205,190.95,174.55,155.73,218.08,197.835,100.78,146.285,105.27,98.55,95.855,136.79,84.2,115.1,115.69,274.41,117.45,116.83,82.55,78.37,30.6,38.31,51.84,50.985,54.76,47.675
2020-03-10 12:05,279.56,175.42,215.26,155.34,153.77,190.96,174.81,155.615,218.115,198.57,100.98,146.285,105.245,98.14,95.94,136.825,84.4,115.09,115.86,275.05,117.65,116.51,82.87,78.62,30.6,38.41,51.995,51.115,54.79,47.57
2020-03-10 12:10,281.62,177.13,217.17,156.53,154.705,192.97,175.46,156.74,220.75,200.17,102.14,147.37,105.895,98.75,96.955,137.425,84.965,115.98,116.73,277.3,118.48,117.28,84.2,79.055,30.6,38.68,52.305,51.49,55.06,47.81
2020-03-10 12:15,282.6,177.15,217.66,156.71,155.115,192.545,175.73,156.59,220.77,200.015,102.25,147.68,106.4,98.655,96.86,137.665,84.925,115.84,116.74,277.66,118.52,117.36,83.91,79.09,30.6,38.65,52.325,51.485,55.01,47.79
2020-03-10 12:20,280.485,176.99,217.33,156.485,155.12,192.3,175.24,156.345,219.69,199.38,101.95,147.285,106.0,98.51,96.74,137.12,84.525,115.725,116.295,277.16,118.36,117.1,83.46,78.92,30.6,38.63,52.175,51.445,55.08,47.59
2020-03-10 12:25,279.085,176.58,216.495,155.65,154.97,191.4,174.485,155.555,219.42,197.775,101.11,146.87,105.48,98.22,96.285,136.465,84.105,115.6,115.54,275.085,118.09,116.155,82.905,78.38,30.6,38.43,51.835,51.235,54.79,47.415
2020-03-10 12:30,276.47,175.28,214.845,155.21,154.9,189.95,173.99,154.645,217.44,196.67,100.24,145.73,104.93,97.64,95.74,135.83,83.55,114.78,114.73,274.51,117.42,115.36,81.96,77.705,30.6,38.24,51.55,51.03,54.445,47.24
2020-03-10 12:35,277.545,175.915,215.35,155.34,155.305,190.665,174.195,155.3,217.63,197.57,100.81,146.345,105.15,98.02,96.385,136.585,83.87,114.87,115.53,275.88,118.0,115.93,82.46,78.285,30.6,38.42,51.67,51.16,54.57,47.33
2020-03-10 12:40,277.39,176.1,216.255,156.17,155.71,191.31,175.02,156.04,218.365,198.1,101.08,147.08,106.08,98.33,96.54,137.08,84.01,115.35,115.92,276.935,118.35,116.25,82.95,78.46,30.6,38.54,51.995,51.36,54.76,47.625
2020-03-10 12:45,278.27,174.99,216.5,155.7,155.89,191.365,175.06,156.055,218.2,198.36,101.39,147.295,105.45,98.21,96.32,136.91,83.855,115.51,115.835,276.155,118.13,115.95,82.515,78.69,30.6,38.42,51.99,51.22,54.78,47.42
2020-03-10 12:50,279.135,175.35,217.34,156.46,156.35,191.59,175.8,156.45,218.61,198.57,101.67,147.67,106.37,98.51,96.67,137.43,84.21,115.99,116.47,277.125,118.6,116.76,83.18,78.965,30.6,38.65,52.175,51.385,55.02,47.51
2020-03-10 12:55,278.23,176.29,217.63,155.88,156.335,191.74,175.14,156.11,218.17,198.99,101.89,147.31,105.96,98.63,97.29,137.3,83.945,116.005,116.305,276.5,118.48,116.335,83.29,79.05,30.6,38.56,52.13,51.4,54.87,47.45
2020-03-10 13:00,276.39,175.65,216.545,154.84,156.24,190.63,174.59,155.59,218.14,197.76,101.46,146.985,105.65,97.965,96.63,136.72,83.58,115.62,115.51,275.32,118.12,116.02,83.0,78.39,30.6,38.48,51.875,51.15,54.55,47.21
2020-03-10 13:05,279.48,177.17,218.125,155.76,157.12,191.62,175.0,156.92,219.255,199.83,102.27,148.09,106.45,98.76,97.46,137.59,84.37,116.0,116.29,277.31,119.055,116.805,83.43,79.09,30.6,38.89,52.215,51.525,54.96,47.735
2020-03-10 13:10,277.91,177.43,218.38,156.0,157.175,192.81,176.0,156.935,219.575,199.41,102.61,148.245,106.52,98.99,97.78,137.8,84.34,116.97,116.49,277.49,119.22,116.835,83.645,79.29,30.6,38.905,52.16,51.505,54.985,47.62
2020-03-10 13:15,278.265,178.25,219.17,156.33,157.41,193.165,176.43,156.86,219.645,199.97,102.82,148.575,106.28,99.07,97.86,137.935,84.77,116.87,116.65,277.8,119.45,116.88,83.49,79.495,30.6,38.92,52.235,51.47,55.01,47.71
2020-03-10 13:20,278.365,178.41,219.415,156.6,157.96,193.1,176.65,156.955,219.89,200.79,102.99,148.63,106.425,99.56,97.545,137.77,84.95,116.84,116.9,277.28,119.46,116.78,83.56,79.65,30.6,39.01,52.265,51.49,54.99,47.71
2020-03-10 13:25,277.085,177.65,218.675,156.375,158.2,192.73,175.7,156.485,220.07,200.135,102.81,148.45,106.26,99.41,97.495,137.1,84.58,116.56,116.29,277.0,119.22,116.36,83.19,79.3,30.6,38.89,52.01,51.41,54.74,47.63
2020-03-10 13:30,277.04,178.51,218.88,156.215,157.56,192.87,176.455,156.42,219.99,200.02,102.7,148.72,106.84,99.49,98.22,137.37,84.82,116.64,116.36,277.18,119.575,116.65,83.64,79.225,30.6,39.05,52.195,51.78,54.865,47.37
2020-03-10 13:35,275.07,178.13,217.73,155.7,156.835,192.14,175.53,156.03,218.335,199.86,102.84,148.53,105.89,99.145,98.17,136.695,84.625,116.04,115.78,275.68,119.37,115.715,83.29,78.79,30.6,38.82,51.82,51.475,54.555,47.28
2020-03-10 13:40,275.005,177.36,218.19,155.61,156.795,191.97,175.6,156.425,218.56,199.29,102.65,148.15,105.81,99.035,98.295,136.625,84.83,116.01,116.035,274.91,119.135,115.74,83.01,78.98,30.6,38.76,51.895,51.36,54.555,47.36
2020-03-10 13:45,273.3,176.245,217.36,155.01,155.81,191.13,175.0,155.395,217.48,199.14,102.17,147.25,105.48,98.585,97.66,136.4,84.505,115.58,115.52,273.95,118.605,115.48,82.6,78.96,30.6,38.66,51.745,51.215,54.31,47.015
2020-03-10 13:50,273.34,175.36,216.85,154.485,155.175,191.065,174.71,154.83,217.365,198.18,101.665,146.75,105.4,98.69,97.435,135.99,84.385,115.23,115.24,273.58,118.42,115.315,82.43,78.85,30.6,38.56,51.66,51.175,54.27,46.92
2020-03-10 13:55,274.53,175.04,217.25,154.66,155.12,191.13,175.12,155.3,217.53,198.16,101.98,146.92,105.21,98.69,97.75,136.68,84.48,115.22,115.635,274.065,118.6,115.69,82.96,79.04,30.6,38.755,51.835,51.23,54.42,47.0
2020-03-10 14:00,273.78,174.04,216.935,153.985,154.88,190.725,174.46,155.345,218.16,197.79,102.12,147.09,105.17,98.64,97.45,136.34,84.36,114.89,115.59,273.04,118.535,115.83,82.77,78.99,30.6,38.64,51.805,51.1,54.35,47.11
2020-03-10 14:05,273.565,174.02,217.39,154.76,155.36,191.51,175.12,155.79,219.405,198.27,102.38,147.64,105.785,98.71,97.55,136.84,84.345,115.29,115.75,274.57,118.97,116.39,83.63,79.075,30.6,38.845,51.92,51.475,54.635,47.285
2020-03-10 14:10,274.13,174.89,218.285,155.22,155.485,191.91,175.3,155.87,219.715,198.965,102.52,147.69,106.16,99.28,98.26,137.01,84.9,115.72,116.39,275.28,119.305,116.605,83.92,79.34,30.6,38.86,51.975,51.445,54.84,47.4
2020-03-10 14:15,274.915,175.47,218.32,154.91,155.565,192.31,175.26,156.23,219.51,198.63,102.865,148.22,106.2,99.495,98.56,137.09,84.84,116.0,116.06,274.635,119.37,116.405,83.99,79.28,30.6,38.94,51.895,51.585,54.74,47.495
2020-03-10 14:20,274.41,174.94,217.51,154.255,155.225,191.755,174.37,155.79,219.755,197.815,102.5,148.07,106.005,99.2,97.88,136.44,84.56,115.68,115.59,273.42,119.14,116.005,83.3,78.995,30.6,38.855,51.67,51.395,54.55,47.445
2020-03-10 14:25,276.355,175.25,218.705,155.555,156.41,191.97,175.29,156.265,220.21,198.64,103.155,148.75,106.65,99.41,97.5,136.95,85.18,115.5,116.315,275.45,119.92,116.545,83.92,79.35,30.6,39.06,51.91,51.615,54.86,47.445
2020-03-10 14:30,277.395,176.23,219.525,156.09,156.52,192.64,175.89,156.7,221.105,199.295,103.495,149.16,106.915,99.88,98.455,137.29,85.495,116.41,116.39,276.355,120.66,116.56,84.055,79.66,30.6,39.235,52.04,51.88,54.96,47.905
2020-03-10 14:35,276.76,176.84,219.9,156.04,157.28,192.79,175.895,157.025,221.45,199.66,103.65,149.39,107.35,100.19,98.745,137.5,85.45,116.66,116.1,276.23,120.66,116.56,84.01,79.68,30.6,39.22,51.93,51.99,55.035,47.91
2020-03-10 14:40,278.55,178.44,221.14,156.965,158.21,193.73,177.45,158.065,221.95,201.125,104.26,150.06,108.19,100.74,99.705,138.19,86.12,117.12,116.62,278.03,121.76,116.85,84.38,80.19,30.6,39.47,52.195,52.4,55.4,48.29
2020-03-10 14:45,279.38,179.0,221.51,157.88,158.79,195.095,178.48,158.79,222.4,202.24,104.46,150.88,109.495,101.43,100.535,139.065,86.5,117.62,117.545,279.045,122.9,117.41,84.6,80.54,30.6,39.6,52.49,52.78,55.66,48.35
2020-03-10 14:50,278.225,179.13,222.23,157.55,158.7,194.64,178.25,158.46,221.565,201.93,104.21,150.27,108.57,101.265,99.96,139.15,86.21,117.61,117.57,278.08,122.71,117.41,84.17,80.41,30.6,39.5,52.345,52.54,55.5,48.31
2020-03-10 14:55,278.18,178.96,221.64,157.03,158.685,193.9,178.185,158.26,221.01,201.815,104.03,149.945,108.22,101.16,99.58,138.39,86.46,117.45,117.16,278.06,122.05,117.25,83.84,80.055,30.6,39.44,52.19,52.535,55.395,48.27
2020-03-10 15:00,278.66,180.21,223.175,157.58,159.275,195.55,179.4,159.095,222.33,202.55,104.4,150.51,108.89,101.54,100.02,139.165,86.875,117.89,117.89,279.74,123.08,117.475,84.0,80.745,30.6,39.67,52.55,52.98,55.61,48.655
2020-03-10 15:05,280.83,179.605,223.32,157.29,158.85,195.195,178.75,158.845,222.36,202.37,103.92,150.43,108.88,101.64,99.895,138.915,86.76,118.15,118.01,279.11,122.94,117.39,84.04,80.56,30.6,39.51,52.55,52.89,55.54,48.53
2020-03-10 15:10,280.85,180.135,223.59,157.7,159.01,195.825,179.27,159.205,222.81,202.455,103.52,150.545,109.07,102.0,100.015,139.31,86.94,118.49,118.31,279.34,123.31,118.1,84.195,80.91,30.6,39.625,52.69,53.105,55.74,48.62
2020-03-10 15:15,281.665,180.7,225.01,158.82,159.92,196.93,179.9,159.61,224.23,203.55,104.53,151.28,109.53,102.66,100.86,140.54,87.46,119.27,119.09,280.54,124.0,118.74,84.86,81.43,30.6,39.9,53.165,53.38,56.27,48.86
2020-03-10 15:20,280.855,181.185,224.845,158.76,160.07,197.49,180.35,159.93,224.66,203.39,104.305,151.505,110.135,102.96,100.885,140.5,87.47,119.56,119.28,280.83,124.47,119.08,84.57,81.36,30.6,39.77,53.11,53.22,56.18,48.79
2020-03-10 15:25,279.5,180.5,223.36,157.73,159.28,196.44,179.35,159.41,223.895,202.24,104.06,151.12,109.64,102.43,100.195,139.445,87.155,118.68,118.94,278.54,123.73,118.63,84.15,81.0,30.6,39.56,52.81,53.085,55.855,48.445
2020-03-10 15:30,279.32,180.96,223.82,157.73,159.41,196.27,179.8,159.75,224.05,202.3,103.89,150.98,109.5,102.13,100.045,139.81,87.23,118.82,118.54,279.24,123.39,118.57,83.64,81.06,30.6,39.47,52.795,53.06,55.705,48.505
2020-03-10 15:35,281.06,181.31,224.92,158.67,160.06,197.83,180.34,160.5,225.81,203.055,104.815,151.66,110.195,102.55,100.6,140.33,87.86,119.085,119.57,280.945,124.03,119.51,84.3,81.535,30.6,39.685,53.18,53.4,56.08,48.705
2020-03-10 15:40,279.925,180.68,224.4,158.15,159.59,197.66,179.925,160.26,224.5,203.34,104.93,151.71,110.04,101.98,100.51,140.28,87.43,118.6,119.335,280.46,123.745,118.97,84.325,81.41,30.6,39.6,53.09,53.055,56.02,48.625
2020-03-10 15:45,280.325,181.895,225.55,159.09,160.43,198.55,180.92,160.955,225.29,204.96,105.17,152.33,110.63,102.68,100.78,141.05,87.965,119.125,119.98,282.33,124.395,119.57,84.45,81.88,30.6,39.855,53.33,53.42,56.29,48.88
2020-03-10 15:50,280.45,183.37,225.44,159.95,160.72,199.33,181.72,161.14,227.44,206.235,106.08,153.06,111.26,103.02,101.005,141.45,88.25,119.43,120.37,283.405,124.58,119.83,84.67,81.965,30.6,39.985,53.65,53.88,56.605,49.15
2020-03-10 15:55,279.98,184.58,225.765,160.995,161.37,199.88,182.59,161.84,231.01,206.93,106.49,153.35,111.47,103.3,100.71,141.665,88.31,119.62,120.55,285.365,124.83,119.635,84.94,81.9,30.6,40.09,53.575,53.985,56.455,49.115
2020-03-11 09:30,278.6,180.295,217.805,156.74,157.59,193.885,178.55,157.14,224.715,202.47,103.89,148.97,108.42,100.315,98.3,138.225,84.48,115.84,117.86,278.82,121.76,118.2,83.83,79.98,30.11,38.93,52.33,53.1,54.955,48.37
2020-03-11 09:35,276.68,179.0,216.7,155.55,157.46,194.02,177.11,156.56,224.105,202.03,103.39,148.19,107.57,99.245,98.36,136.99,83.43,115.29,117.91,278.36,121.015,118.65,83.41,79.06,29.71,39.08,52.2,52.86,55.02,48.37
2020-03-11 09:40,277.86,178.9,217.07,156.28,158.2,193.42,176.61,156.905,222.445,201.745,103.67,148.34,107.44,99.5,97.92,137.26,83.61,114.93,117.98,277.66,121.285,118.37,83.41,79.3,29.55,39.02,52.235,52.88,55.025,47.915
2020-03-11 09:45,277.09,178.39,216.59,155.685,158.16,193.715,177.09,156.405,218.62,201.27,103.05,148.115,107.14,99.19,97.765,136.6,83.77,114.76,117.595,277.915,121.35,118.2,83.305,79.2,29.08,38.91,52.21,52.895,54.95,47.94
2020-03-11 09:50,279.46,177.59,216.665,156.095,158.04,193.66,177.095,155.725,214.79,201.88,103.25,147.89,106.73,99.115,97.65,136.61,84.08,115.04,117.46,277.35,121.45,117.64,83.485,79.425,29.475,38.91,52.265,52.925,54.985,47.795
2020-03-11 09:55,279.44,176.99,217.22,156.58,158.42,194.18,177.73,156.0,216.305,201.905,103.02,148.15,106.995,98.68,96.84,137.42,84.04,114.99,117.86,277.27,121.56,118.03,83.15,79.47,29.42,38.925,52.54,52.97,55.205,47.88
2020-03-11 10:00,279.85,176.505,217.175,156.37,158.285,195.36,177.87,155.34,214.185,202.095,103.35,147.07,107.095,98.18,96.74,136.845,84.11,114.61,117.66,278.04,121.565,117.69,82.87,79.155,29.415,38.74,52.48,53.13,55.155,47.75
2020-03-11 10:05,281.8,176.75,217.78,156.82,158.7,194.775,177.98,156.15,213.93,202.59,103.38,147.51,107.105,98.57,97.385,136.62,84.425,114.95,117.285,279.07,122.11,117.76,82.83,79.005,29.38,38.795,52.6,53.44,55.25,47.875
2020-03-11 10:10,280.625,177.16,218.78,156.79,158.81,194.24,177.88,156.4,213.305,202.185,104.075,148.46,106.88,98.445,97.585,136.41,84.225,114.83,117.375,278.155,121.99,117.905,82.99,79.185,29.33,38.73,52.52,53.4,55.34,48.135
2020-03-11 10:15,280.985,177.135,217.555,156.54,158.29,193.27,177.26,156.19,211.78,201.97,104.42,148.2,106.31,98.62,97.64,136.3,83.94,114.71,116.79,277.95,121.98,117.605,83.19,79.055,29.37,38.65,52.5,53.475,55.185,47.92
2020-03-11 10:20,281.16,176.535,216.28,155.72,157.98,193.065,176.44,155.515,210.61,201.83,103.595,147.615,106.03,98.03,97.045,136.38,83.75,114.31,116.49,275.855,121.785,117.14,82.665,79.19,29.18,38.56,52.395,53.305,54.94,47.61
2020-03-11 10:25,280.305,176.65,215.63,155.37,156.955,192.425,176.12,155.725,209.935,200.91,103.84,147.34,106.04,98.185,97.16,136.45,83.6,114.06,116.26,275.55,121.425,116.7,83.03,79.22,29.245,38.495,52.355,53.02,54.78,47.55
2020-03-11 10:30,281.035,177.17,216.45,155.92,157.275,193.485,176.105,155.715,207.67,200.92,103.72,147.81,106.375,98.27,97.59,136.68,83.62,114.56,116.485,276.29,121.77,116.97,83.475,79.225,29.235,38.6,52.595,53.04,55.125,47.49
2020-03-11 10:35,282.57,177.35,215.46,155.02,156.65,192.56,175.6,155.79,208.735,201.195,103.5,147.91,106.04,97.82,97.44,136.535,83.39,114.06,115.73,276.215,121.675,116.565,83.73,79.41,29.2,38.395,52.38,52.71,55.01,47.67
2020-03-11 10:40,281.34,176.96,214.85,154.59,155.4,192.25,174.64,154.98,208.4,200.755,103.06,147.5,105.82,97.6,96.88,136.455,83.145,113.92,115.09,275.56,121.39,116.26,84.0,79.23,29.105,38.33,52.19,52.51,54.895,47.51
2020-03-11 10:45,281.32,177.02,214.49,154.77,155.17,191.96,174.55,154.27,208.745,200.0,102.75,147.35,105.3,97.7,96.73,135.83,82.99,113.78,114.855,275.44,121.45,115.76,84.045,79.23,29.11,38.28,52.21,52.35,54.725,47.37
2020-03-11 10:50,281.26,176.54,214.44,154.88,155.31,191.685,174.46,154.695,211.13,199.21,102.5,146.99,105.21,97.405,96.7,135.885,82.87,113.62,115.29,275.535,121.62,116.15,84.04,79.065,29.07,38.29,52.29,52.33,54.65,47.53
2020-03-11 10:55,281.32,176.91,215.32,155.055,155.45,191.85,174.545,155.315,212.82,199.63,103.095,147.76,105.24,97.87,97.3,136.1,83.09,113.85,115.08,277.0,121.88,116.28,84.69,79.305,29.13,38.43,52.32,52.53,54.71,47.61
2020-03-11 11:00,281.085,178.11,215.29,155.005,155.015,192.13,175.23,154.92,210.56,199.955,102.76,147.86,105.72,97.46,96.87,136.35,83.64,114.28,114.75,276.085,121.91,116.44,83.995,79.48,29.145,38.32,52.25,52.415,54.67,47.565
2020-03-11 11:05,280.64,177.45,214.44,155.48,155.81,192.17,175.685,155.11,210.305,199.95,102.99,147.64,105.385,97.645,97.18,135.75,83.525,113.73,114.825,276.875,122.28,115.875,83.87,79.5,29.17,38.36,52.16,52.625,54.64,47.37
2020-03-11 11:10,280.395,177.45,215.645,155.23,155.53,192.155,175.195,154.775,209.995,199.84,102.99,147.47,105.435,97.76,97.02,135.78,83.48,114.205,115.035,276.805,122.48,116.38,83.615,79.355,29.115,38.23,52.31,52.58,54.61,47.24
2020-03-11 11:15,280.23,177.08,214.64,154.455,154.52,191.885,174.47,154.51,208.28,198.905,102.56,147.39,104.665,97.175,96.47,135.15,82.745,113.76,114.27,276.1,121.74,115.96,83.04,79.05,28.94,37.97,51.97,52.45,54.53,47.12
2020-03-11 11:20,278.705,176.85,214.43,154.005,153.8,190.73,174.045,154.15,206.8,198.86,102.34,147.03,104.54,96.955,96.085,134.75,82.45,113.76,114.05,275.16,121.44,115.72,82.5,79.0,28.83,37.785,51.85,52.25,54.45,47.03
2020-03-11 11:25,278.81,176.08,214.99,154.035,154.18,191.39,174.51,154.645,206.69,198.8,102.62,147.295,104.74,96.97,96.31,135.05,82.45,113.45,114.43,276.05,121.45,115.92,82.3,79.15,29.03,37.88,51.82,52.15,54.6,46.98
2020-03-11 11:30,279.68,176.05,215.22,154.65,154.455,191.59,175.35,154.715,207.38,199.24,102.3,147.295,105.055,97.29,96.51,135.0,82.61,113.685,114.455,276.65,121.585,116.125,82.25,79.34,29.1,37.955,52.015,52.365,54.69,47.06
2020-03-11 11:35,279.725,176.8,216.265,154.77,155.05,192.45,176.04,155.345,207.19,199.34,102.805,147.9,105.82,97.57,97.15,135.125,83.35,114.19,114.96,277.46,121.845,116.305,82.69,79.54,29.29,37.995,52.14,52.47,54.755,47.2
2020-03-11 11:40,279.2,176.18,215.905,154.43,154.4,191.92,175.81,154.88,205.77,199.145,102.43,147.7,105.3,97.49,96.86,134.755,83.2,114.26,114.445,276.5,121.39,115.765,82.72,79.515,29.01,37.915,51.96,52.365,54.72,47.14
2020-03-11 11:45,279.55,176.06,216.13,154.355,154.31,191.31,175.375,155.125,204.4,199.71,102.675,147.795,105.36,97.49,97.16,135.005,83.42,114.345,114.495,276.865,121.63,115.68,82.815,79.575,29.12,37.96,51.97,52.345,54.71,47.0
2020-03-11 11:50,279.665,176.57,216.195,154.45,153.69,190.585,175.78,154.605,203.115,199.63,102.51,147.52,105.2,97.275,97.65,134.91,83.26,114.34,114.26,276.575,121.265,115.76,82.58,79.25,29.085,37.82,51.89,52.35,54.63,47.04
2020-03-11 11:55,281.32,177.22,216.45,154.855,153.83,190.95,175.795,154.845,205.4,200.46,102.46,147.36,105.4,97.65,98.38,135.0,83.25,114.44,114.64,276.955,121.26,115.78,83.02,79.695,29.125,37.82,52.03,52.41,54.67,46.99
2020-03-11 12:00,281.545,178.02,215.79,155.14,154.1,190.99,176.11,155.09,204.195,200.28,102.615,147.78,105.545,97.55,98.665,135.0,83.41,114.44,114.78,277.995,121.255,116.08,83.35,79.745,29.2,37.905,52.115,52.43,54.835,47.09
2020-03-11 12:05,283.06,178.465,216.98,155.51,154.815,191.54,176.38,155.095,205.14,200.94,102.925,148.155,105.94,97.76,98.815,135.42,83.485,114.83,114.855,279.22,121.37,116.255,83.22,79.87,29.225,38.01,52.18,52.665,54.82,47.19
2020-03-11 12:10,284.31,178.675,216.99,156.0,155.185,192.16,176.535,155.695,205.84,201.625,103.055,148.155,106.51,98.23,98.9,135.47,83.55,114.97,115.08,279.855,121.52,116.61,83.54,79.94,29.27,38.135,52.28,52.68,54.89,47.165
2020-03-11 12:15,284.775,179.92,217.55,156.54,155.735,192.06,176.93,156.19,206.03,202.195,103.51,148.555,106.965,98.57,99.79,135.545,83.755,115.42,115.12,280.72,122.005,116.72,83.52,79.88,29.4,38.185,52.34,52.87,54.91,47.375
2020-03-11 12:20,283.59,179.73,217.795,156.21,155.125,191.78,176.56,156.25,204.5,201.85,103.33,148.39,106.32,98.22,99.325,135.34,83.48,115.13,114.54,279.73,121.485,116.44,83.17,79.56,29.24,38.16,52.105,52.77,54.79,47.14
2020-03-11 12:25,283.65,178.87,217.01,155.59,154.405,191.435,175.44,155.54,204.35,201.05,102.675,148.0,105.885,97.78,98.8,134.84,82.9,114.58,114.05,278.44,121.01,115.85,82.8,79.34,29.115,38.06,51.785,52.51,54.6,46.975
2020-03-11 12:30,281.91,178.06,216.48,155.495,154.385,190.785,174.995,155.05,202.31,200.64,102.74,147.89,105.65,97.37,98.76,134.515,82.68,113.88,114.1,278.48,120.36,115.66,82.71,79.435,29.055,38.05,51.835,52.61,54.61,46.765
2020-03-11 12:35,281.765,177.325,216.73,154.83,153.835,190.31,174.12,154.59,200.22,200.33,102.52,147.535,105.34,96.93,98.38,134.49,82.64,113.62,114.08,277.38,119.89,115.62,82.595,79.33,28.85,37.905,51.72,52.33,54.495,46.77
2020-03-11 12:40,278.81,176.71,215.69,154.07,154.02,189.75,173.74,154.59,201.19,199.61,102.29,146.91,105.08,97.06,98.28,134.09,82.3,113.445,113.91,276.3,119.6,115.64,82.36,79.14,28.775,37.99,51.575,52.165,54.34,46.6
2020-03-11 12:45,279.82,177.32,215.8,153.965,153.365,189.83,173.19,154.41,200.325,199.23,102.395,147.09,104.74,97.17,98.1,133.685,82.39,113.54,113.59,276.05,119.765,115.72,82.23,79.015,28.88,37.79,51.54,52.11,54.24,46.86
2020-03-11 12:50,280.61,177.13,215.93,154.01,153.08,189.945,173.315,154.745,200.435,199.52,102.455,147.395,104.635,97.09,98.225,133.7,82.375,113.76,113.8,276.75,119.745,115.765,82.385,79.0,28.87,37.74,51.655,52.12,54.315,46.86
2020-03-11 12:55,281.89,177.11,215.48,154.015,152.76,189.96,173.47,154.645,200.94,199.94,102.57,147.13,104.72,97.165,98.395,133.735,82.225,113.73,113.895,276.45,119.82,116.08,82.405,79.085,28.86,37.79,51.8,52.3,54.53,46.75
2020-03-11 13:00,279.735,176.7,215.38,153.14,152.145,189.24,172.95,154.19,199.87,198.84,102.07,146.64,104.62,96.96,97.855,133.325,82.205,113.195,113.415,274.965,119.26,115.64,81.9,78.85,28.675,37.585,51.625,52.06,54.28,46.785
2020-03-11 13:05,279.71,176.475,214.47,153.005,151.0,188.885,172.635,153.845,200.585,199.135,102.075,146.545,104.485,96.795,98.12,132.495,82.32,113.06,113.4,275.225,119.08,115.19,82.22,78.84,28.64,37.56,51.52,52.06,54.25,46.785
2020-03-11 13:10,279.545,176.51,214.85,153.355,151.215,189.015,172.9,153.3,199.82,199.175,102.2,146.77,104.37,96.85,97.83,132.48,82.575,113.525,113.64,275.64,119.1,115.19,82.27,78.96,28.78,37.53,51.61,52.2,54.385,46.86
2020-03-11 13:15,280.38,176.31,215.415,153.74,151.795,189.66,173.26,153.08,199.75,199.825,102.34,147.005,104.66,96.875,97.755,133.24,82.55,113.54,114.06,276.16,119.3,115.315,82.47,79.09,28.775,37.6,51.915,52.37,54.53,46.92
2020-03-11 13:20,280.6,175.71,215.04,153.47,151.935,189.735,172.82,152.86,199.59,199.705,102.16,146.995,104.93,96.63,97.74,133.315,82.6,113.475,113.865,275.65,119.37,115.39,82.52,79.215,28.815,37.535,51.945,52.21,54.585,46.905
